product_handle
product_title
variant_id
variant_title
sku
price_aud
inventory_quantity
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/44373312569481","G8-10 (W2)","ELUSHBL-2","24.95","38"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/43196351250569","G10-12 (W4)","ELUSHBL-4","24.95","144"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/42935878320265","G12-14 (W6)","ELUSHBL-6","24.95","34"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/42935878353033","G14-16 (W8)","ELUSHBL-8","24.95","41"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/42935878385801","W10","ELUSHBL-10","24.95","37"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/43196351283337","W12","ELUSHBL-12","24.95","23"
"period-boyshort-undies","UnderShortie: Boyleg Leak-Proof Period Briefs","gid://shopify/ProductVariant/45032495808649","W14","ELUSHBL-14","24.95","38"
"wet-pouch","Wet Pouch","gid://shopify/ProductVariant/44597076983945","Navy/Purple","ELWPPPL","12.95","1559"
"wet-pouch","Wet Pouch","gid://shopify/ProductVariant/44597076885641","Pink/Orange","ELWPORG","12.95","1283"
"wet-pouch","Wet Pouch","gid://shopify/ProductVariant/44597076918409","Magenta/Blue","ELWPBLU","12.95","1310"
"wet-pouch","Wet Pouch","gid://shopify/ProductVariant/44597076951177","Aqua/Green","ELWPGRN","12.95","720"
"period-starter-emergency-kit","Period Starter & Emergency Kit","gid://shopify/ProductVariant/44384071680137","G8-10 (W2)","ELPSEK-1","19.95","0"
"period-starter-emergency-kit","Period Starter & Emergency Kit","gid://shopify/ProductVariant/44384071712905","G10-12 (W4)","ELPSEK-2","19.95","39"
"period-starter-emergency-kit","Period Starter & Emergency Kit","gid://shopify/ProductVariant/44384071745673","G12-14 (W6)","ELPSEK-3","19.95","39"
"period-starter-emergency-kit","Period Starter & Emergency Kit","gid://shopify/ProductVariant/44384071778441","G14-10 (W8)","ELPSEK-4","19.95","42"
"period-starter-emergency-kit","Period Starter & Emergency Kit","gid://shopify/ProductVariant/44384071811209","W10","ELPSEK-5","19.95","47"
"period-swimwear-bottoms-for-teens","Period Bikini Bottoms for Teens","gid://shopify/ProductVariant/44589809303689","G10-12 (W4)","ELPSBB-4","36.95","1047"
"period-swimwear-bottoms-for-teens","Period Bikini Bottoms for Teens","gid://shopify/ProductVariant/43198541725833","G12-14 (W6)","ELPSBB-6","36.95","1240"
"period-swimwear-bottoms-for-teens","Period Bikini Bottoms for Teens","gid://shopify/ProductVariant/43198541758601","G14-16 (W8)","ELPSBB-8","36.95","1103"
